customer_id,age,employment_type,employment_months,monthly_income,monthly_expenses,existing_debt,credit_history_months,income_stability,repayment_history,late_payment_count,transaction_count,avg_transaction,cashflow_volatility,digital_payment_ratio,account_age_months,suspicious_transaction_count,connected_accounts,device_fingerprint,loan_amount,loan_term,p_default,default,risk_band,fraud_flag
342,45,small_business_owner,47,53377.826299287015,29784.748293014956,0.0,93,0.5623644726080284,0.8271933246384826,0,27,6618.832954003324,0.4913172730517584,1.0,93,0,3,device_342,370920.2807680015,6,0.022713,0,LOW,False
343,22,informal_worker,4,39384.05674277548,18165.86642139023,241840.91642770334,24,0.16144777040739006,0.6262967343165897,0,37,2945.8161764416586,0.9871672941786596,0.2155185747340546,56,1,3,device_343,167369.73585064718,12,0.944343,1,HIGH,False
344,29,salaried,25,83994.513634426,62334.40047335443,0.0,51,0.7204507935595298,0.8910092991503488,1,67,5582.185117016815,0.4016964264612273,0.7617343221535255,51,0,1,device_344,804140.6829236549,36,0.049316,0,LOW,False
345,41,freelancer,36,98794.04710221595,74629.17203557922,0.0,48,0.38538693306508387,0.6485198407618834,0,20,22388.751610673764,0.5710725041921771,0.9022997736572779,48,0,1,device_345,634235.1961855553,36,0.219436,0,MEDIUM,False
346,29,small_shop_owner,79,67251.16104652749,35696.62345311905,0.0,47,0.6955206999541088,0.8223183930152378,1,56,3824.6382271198977,0.20594149963890312,0.5782524880908023,47,1,1,device_346,235046.00390960914,36,0.091909,0,LOW,False
347,33,online_seller,14,75586.93501478768,39424.94373406836,0.0,9,0.7367219592339973,0.5,2,87,2718.9616368323004,0.17921567004958822,1.0,12,1,0,device_347,538875.569533151,12,0.409625,1,MEDIUM,False
348,38,driver,22,59733.41116328787,25103.96070499978,280276.3517974769,25,0.47949185686437545,0.7972501387035613,2,70,2151.7680604285524,0.5890035988011254,0.5985211125238508,25,0,1,device_348,453680.85926965164,18,0.477398,1,HIGH,False
349,44,small_business_owner,96,179523.78763448267,132120.48000291156,0.0,55,0.8782625786373157,0.7107459607420589,0,48,16515.060000363945,0.12073573185105435,0.8871488112905672,55,0,1,device_349,2054308.186655043,6,0.069609,0,LOW,False
350,20,informal_worker,6,32258.030299920934,20859.043985148408,0.0,12,0.3028892887780694,0.5,3,90,1390.6029323432272,0.5841311713923254,0.10274623795626116,33,1,6,device_350,219037.97970238084,6,0.919322,1,HIGH,False
351,47,salaried,45,147006.38172048685,89009.34276662547,0.0,34,0.5292894901336718,0.6707862522693578,1,75,7120.7474213300375,0.5949243717290863,0.7106528211628508,44,0,1,device_351,462181.53322557156,18,0.10944,0,LOW,False
352,25,freelancer,39,98572.72796005802,73574.45171586177,327920.614854054,8,0.6811445941711255,0.5,0,92,4798.333807556202,0.3356205523015447,0.9358758093132044,33,0,1,device_352,1168378.525933326,18,0.615282,1,HIGH,False
353,32,small_shop_owner,47,81840.72262839563,41475.954585007756,0.0,81,0.7460502029498257,0.6938418311103195,0,24,10368.988646251939,0.280492201614135,0.34369073996196536,81,4,8,device_53,833346.4519694444,18,0.037805,0,LOW,True
354,26,online_seller,40,73976.17054439912,31720.856647493103,0.0,12,0.297335286614922,0.5,0,70,2718.930569785123,0.6811220580365323,0.8007414602717783,12,10,10,device_54,525242.7819506123,18,0.819862,1,HIGH,True
355,29,driver,42,29801.923293043288,22550.540908577834,0.0,27,0.5222726828306024,0.5794524118000044,2,89,1520.2611848479437,0.3894301265580002,0.6121634994217958,27,1,2,device_355,325549.3865919038,24,0.594802,1,HIGH,False
356,34,small_business_owner,112,91915.99590792101,41294.56952601227,581896.1292652589,116,0.8525286245032171,0.527200328650633,0,64,3871.36589306365,0.030326856894156012,0.4288177131658766,116,0,2,device_356,326048.00449741667,6,0.024651,0,LOW,False
357,22,informal_worker,22,33910.00161235893,24946.5149425643,0.0,19,0.2963487402116829,0.5009176542455576,1,96,1559.1571839102687,0.7664661875640985,0.1645600332453497,28,0,2,device_357,341191.4143730013,18,0.886612,1,HIGH,False
358,33,salaried,81,131646.0389641545,104106.02294248596,274940.73574467376,86,0.9904079685063586,0.5375378039031028,1,90,6940.401529499064,0.001972464291246488,0.8378408462714672,86,5,9,device_58,1041429.1999504348,24,0.0404,0,LOW,True
359,40,freelancer,48,65379.887831578744,47912.170791492405,317418.07110612356,30,0.5327712824034203,0.67249835378927,2,99,2903.767926757115,0.46142486480600015,0.8435463149417477,30,0,2,device_359,381912.9446846677,12,0.779049,1,HIGH,False
360,33,small_shop_owner,46,71044.52049633305,41291.817423257795,0.0,31,0.6461130467862275,0.8099526606029008,0,39,6352.5872958858145,0.39313684691393386,0.2938715055994081,50,1,2,device_360,254411.6988437924,24,0.201879,0,MEDIUM,False
361,23,online_seller,8,64515.01258199193,48643.54534320207,0.0,3,0.5593168691832604,0.5,3,76,3840.2798955159533,0.4959559809067159,0.8638994582046419,26,0,1,device_361,452769.4647473504,18,0.648941,1,HIGH,False
362,24,driver,17,31653.23258505564,24931.184067533944,0.0,30,0.4006809733191573,0.8020187545134124,1,91,1643.8143341231173,0.5777626892145845,0.7107447759833609,35,1,2,device_362,371532.27621696715,24,0.423089,1,MEDIUM,False
363,32,small_business_owner,69,58387.3127561941,46321.68787398937,430592.82622823643,94,0.686491611163841,0.9216528961059227,0,96,2895.105492124336,0.29977309014420667,0.5403306891261641,94,0,4,device_363,198230.3010010406,18,0.086909,0,LOW,False
364,18,informal_worker,19,24842.346612222595,11053.305200023588,0.0,13,0.4791961874550906,0.6310714674924865,1,30,2210.6610400047175,0.49187031371961093,0.13013779873919556,49,1,3,device_364,105936.50800107674,36,0.702976,1,HIGH,False
365,32,salaried,97,89541.67452893931,39710.55212491404,212871.67196085394,90,0.9461628683626658,0.8394537138555498,1,68,3503.8722463159443,0.07879769473882837,0.4632277260372743,90,1,1,device_365,367125.19833412,12,0.010956,0,LOW,False
366,30,freelancer,37,114102.66568572585,73110.49523846986,876861.0459393868,15,0.5243695050540111,0.7878086124719191,0,75,5848.839619077588,0.5432442334236747,1.0,20,2,6,device_366,973844.9784543727,24,0.832985,1,HIGH,False
367,32,small_shop_owner,58,76314.63270945603,43350.51193892548,0.0,44,0.6056944050237427,0.6292040045940088,1,100,2601.0307163355287,0.2733934645081617,0.6602610943771413,44,1,5,device_367,359308.70100085204,36,0.28159,0,MEDIUM,False
368,34,online_seller,9,68398.63878337809,37827.98408567851,0.0,11,0.7985299119059939,0.5,5,70,3242.398635915301,0.3571595481037494,1.0,24,1,2,device_368,386279.7258795447,36,0.515723,1,HIGH,False
369,49,driver,27,31149.74474457452,17393.92515472625,0.0,31,0.6893290480437257,0.7188179301176223,2,96,1087.1203221703906,0.46268156419796136,0.4784190056582702,31,0,0,device_369,317949.0841788558,18,0.310105,0,MEDIUM,False
370,60,small_business_owner,112,155774.3640733947,122474.74629668586,0.0,49,0.608921816320828,0.7700979016398092,1,42,17496.39232809798,0.3954969671751306,0.5189769668891291,49,0,2,device_370,1552901.7666794453,18,0.272312,0,MEDIUM,False
371,49,informal_worker,16,26741.553732617158,18634.046833329547,0.0,10,0.4406535512972034,0.5,3,70,1597.2040142853898,0.5799121127622865,0.3380621747510917,26,1,0,device_371,194756.7274381643,6,0.861674,0,HIGH,False
372,31,salaried,99,60495.10566358189,30087.475420827217,472183.1760908253,93,1.0,0.707506946432435,2,90,2005.8316947218145,0.12302584578796959,1.0,93,0,2,device_372,259483.93999438087,24,0.045077,0,LOW,False
373,28,freelancer,34,53288.097018968154,23504.194257847746,342705.8582363615,57,0.5486963503962166,0.6194150108783011,0,28,5036.6130552530885,0.5164153545594906,0.533629972373151,57,1,2,device_373,628619.6717345549,24,0.431677,1,MEDIUM,False
374,36,small_shop_owner,93,58615.3981635098,32421.931124607054,418536.46999314544,50,0.6501256623299044,0.7469161531087283,0,39,4987.9894037857,0.33727829441539564,0.24542267464185935,50,0,5,device_374,244453.35112241202,24,0.463038,0,HIGH,False
375,22,online_seller,31,62326.89141240528,49698.607844984064,0.0,41,0.3747839764177864,0.7206481642838325,1,71,4199.882353097245,0.6291388163583893,0.9079276964803423,41,1,1,device_375,423725.931058048,36,0.36475,0,MEDIUM,False
376,49,driver,50,51916.19796966156,26238.22410598563,0.0,29,0.5499494127429658,0.7841603593034489,0,66,2385.2931005441483,0.44703210154244893,0.40309087496458473,47,0,1,device_376,436832.1850593734,36,0.142312,0,LOW,False
377,59,small_business_owner,34,72100.19006533157,45693.998637917946,0.0,37,0.7227803673222972,0.7771847695385612,0,65,4217.907566577041,0.19414985901752546,0.29653721204504113,37,1,0,device_377,833137.7893905841,36,0.232381,0,MEDIUM,False
378,43,informal_worker,22,44932.719426985816,26219.934607141997,319361.73675067717,13,0.3920129150715744,0.6316252027192016,1,32,4916.237738839125,0.5359522811924908,0.17133406853301353,19,5,15,device_78,164210.95304030014,12,0.979935,1,HIGH,True
379,41,salaried,95,111365.04236272523,86050.18596134963,0.0,98,0.7165201702262374,0.7998461777538501,0,48,10756.273245168704,0.2869008416070425,0.8544311192754126,98,1,1,device_379,351340.97680861084,18,0.007905,0,LOW,False
380,43,freelancer,43,66007.45304649163,37925.67242438428,0.0,50,0.5250613373535549,0.8992985041014181,0,64,3555.531789786026,0.3294742753606348,0.6589876736028653,50,1,2,device_380,657417.6358026833,24,0.147513,1,LOW,False
381,54,small_shop_owner,22,83615.24133993906,56609.30926834152,0.0,26,0.7957665769397337,0.6023266099406146,1,38,8938.311989738135,0.2548940140282118,0.37293249593092515,26,1,4,device_381,744917.1449016707,18,0.255587,0,MEDIUM,False
382,26,online_seller,36,43695.47455411761,20941.333444136482,0.0,33,0.2917303522451637,0.5394904699125666,0,32,3926.5000207755907,0.808008106125473,0.9778606069382719,33,1,1,device_382,250747.74999647384,24,0.552272,0,HIGH,False
383,31,driver,8,37760.16867100739,22385.132695826294,267303.17966452154,48,0.6032152131743326,0.5602411669272622,3,63,2131.9173996025042,0.4191462774696382,0.6941735820576777,48,0,4,device_383,244800.25711981265,6,0.653018,0,HIGH,False
384,35,small_business_owner,118,57643.096708423014,42117.902118377555,0.0,55,0.6837864362912045,0.8595860285574443,0,90,2807.8601412251705,0.31199888233752643,0.4430726670404117,55,0,2,device_384,253299.8134794239,18,0.068155,0,LOW,False
385,47,informal_worker,15,26772.505506511625,17264.610184278103,0.0,12,0.34556914507535524,0.5,2,43,2409.0153745504326,0.6357931485289664,0.17938295106603147,43,3,1,device_385,152170.62098105802,24,0.890324,1,HIGH,False
386,48,salaried,102,73000.62595673458,57930.22091515428,0.0,49,0.8733287052328682,0.6893261142110966,1,74,4697.044939066563,0.12102040002810267,0.8274621424131607,49,0,1,device_386,720567.3712889063,6,0.055141,0,LOW,False
387,28,freelancer,23,70945.82764861833,39800.81153186579,0.0,54,0.4992016541204177,0.8816933528380136,1,28,8528.745328256953,0.5850670662773086,0.6134941666198279,54,0,3,device_387,828680.2036655126,6,0.218639,0,MEDIUM,False
388,39,small_shop_owner,58,58449.42845983965,44085.80335998057,243561.0983328528,53,0.7951058471221353,0.7486318769851781,1,34,7779.847651761277,0.22701280141198144,0.3375872318100207,53,0,1,device_388,300475.020023097,24,0.278169,0,MEDIUM,False
389,40,online_seller,23,63371.397876520045,28645.978075614486,0.0,41,0.5329730801714628,0.426916404685428,2,70,2455.369549338385,0.47440661800547446,0.8714665622515352,41,1,3,device_389,184708.76264743163,6,0.259127,0,MEDIUM,False
390,49,driver,35,56984.08813224487,29591.05718246293,401284.69913987,42,0.4713537873151586,0.7138748369907777,0,58,3061.1438464616826,0.61194133344711,0.6770104366286598,42,0,1,device_390,652466.0015187177,36,0.483307,1,HIGH,False
391,34,small_business_owner,64,168447.72732227738,76039.78083126935,371723.8449857083,39,0.616803492735949,0.7076515826166083,3,34,13418.784852576944,0.29566642624781936,0.6976109141485841,39,0,2,device_391,359936.8200520639,18,0.162233,0,LOW,False
392,50,informal_worker,25,32674.747332274,23068.20404481356,0.0,13,0.4101879031840139,0.7146372557538352,1,93,1488.271228697649,0.5939487131840734,0.47566184461801336,27,0,0,device_392,129981.60011424114,24,0.818596,1,HIGH,False
393,45,salaried,92,127387.6077970104,101535.65810948638,0.0,112,0.9060012157696917,0.8489592968202879,1,42,14505.09401564091,0.08387742842871651,0.7653135937332123,112,0,0,device_393,710507.6460472862,12,0.007124,0,LOW,False
394,26,freelancer,17,110404.4799206446,75690.85155174015,0.0,26,0.6919726490257684,0.5756421905922275,1,99,4587.324336469101,0.36962234468903904,1.0,26,0,3,device_394,1028046.6715399133,18,0.359929,1,MEDIUM,False
395,59,small_shop_owner,29,70921.85671546675,44607.88879242855,0.0,36,0.5611791074846928,0.4654204272780237,1,91,2941.179480819465,0.3991743043106563,0.6309777229795368,36,0,2,device_395,416528.74910598,24,0.308585,0,MEDIUM,False
396,35,online_seller,29,49220.88018637098,37572.01368327168,0.0,48,0.523009565499281,0.751147141373555,0,82,2749.1717329223184,0.42147326206574365,0.8822118616762754,48,0,1,device_396,564594.3286280017,6,0.224823,0,MEDIUM,False
397,47,driver,54,51032.16641431366,30665.798558392416,304690.4098056716,17,0.7955037617770669,0.8164447780497917,0,55,3345.3598427337183,0.1767558797473168,0.1660125150546255,17,2,3,device_397,458420.1109800324,36,0.743416,1,HIGH,False
398,54,small_business_owner,82,180558.14081038145,98416.07886827101,0.0,96,0.6561882428787095,0.5266559420243929,0,83,7114.415339875012,0.24051383455143743,0.4155083267612665,96,1,1,device_398,561370.3996941817,36,0.026961,0,LOW,False
399,25,informal_worker,18,16366.272999633582,12841.195418113892,0.0,24,0.3744855407074256,0.4334549950534164,4,66,1167.3814016467174,0.5691419442027947,0.13904311778943965,37,0,0,device_399,33906.18862921218,6,0.904526,1,HIGH,False
400,39,salaried,93,86849.67886194732,58469.86492424439,0.0,51,1.0,0.9223739347604422,2,33,10630.884531680798,0.0,0.5480206180298788,51,0,1,device_400,724222.5099716007,12,0.032349,0,LOW,False
401,23,freelancer,34,92010.44794384346,39588.76359646656,0.0,22,0.6335597057682059,0.7202399561850196,0,31,7662.341341251592,0.404636597580275,0.5486468493800698,31,0,2,device_401,694181.7495171868,6,0.253862,1,MEDIUM,False
402,43,small_shop_owner,38,89873.02182778191,51744.65232244193,0.0,87,0.4722403927099836,0.9649571031986222,1,98,3168.03993810869,0.6087380833178382,0.2632506435746871,87,0,7,device_402,238329.2857850453,24,0.092721,0,LOW,False
403,24,online_seller,16,83784.67540953364,55898.562589117595,0.0,16,0.37644311745638637,0.48778061130343914,3,92,3645.5584297250603,0.40492755798092045,1.0,25,0,1,device_403,961595.3133203996,36,0.600699,1,HIGH,False
404,39,driver,16,54340.91026622975,36994.485037424114,0.0,23,0.5868622908471519,0.5738839279114991,2,57,3894.156319728854,0.2581125671243194,0.5009961117119576,23,1,2,device_404,143339.09808832113,36,0.463997,1,HIGH,False
405,57,small_business_owner,89,155038.45983084888,94773.83652951606,0.0,110,0.7144193120054851,0.6938219120195251,1,37,15368.730248029631,0.22234151230957933,0.5053842442213164,110,2,1,device_405,1506365.4588036118,24,0.018375,0,LOW,False
406,35,informal_worker,9,30351.06517120982,14251.312786488535,0.0,22,0.0,0.38133108456118586,5,51,1676.6250337045335,1.0,0.15941581977300853,22,0,3,device_406,172583.18400870595,18,0.941868,1,HIGH,False
407,49,salaried,110,80231.19916812642,50838.96727543815,0.0,74,0.6294446220334031,0.6156584417185544,0,93,3279.933372608913,0.3863850816883885,0.8940682616207505,74,1,1,device_407,531945.1657622046,18,0.013219,0,LOW,False
408,34,freelancer,34,74785.73787971889,42657.54852099297,0.0,10,0.607060279978226,0.5,1,31,8256.299713740575,0.43502762198901096,0.8391954337506118,28,2,2,device_408,448133.1365856454,36,0.661775,1,HIGH,False
409,51,small_shop_owner,70,41483.150891632795,26549.705105151086,0.0,74,0.6264915710008429,0.7609524108152259,0,20,7964.9115315453255,0.40339323344299655,0.3661791947949643,74,1,0,device_409,265702.06014855875,6,0.065702,0,LOW,False
410,34,online_seller,43,87136.91982237907,62277.756064880225,0.0,45,0.5695262482039364,0.7411972624650215,2,28,13345.233442474333,0.38125206647850285,0.6812804157541702,53,0,1,device_410,198660.4653036603,36,0.195035,0,LOW,False
411,35,driver,58,37300.49150865032,18720.523297875254,0.0,16,0.6543696089625315,0.6842726756800336,0,61,1841.3629473319922,0.45418400435558853,0.6909858798768487,56,0,0,device_411,107488.12025388412,18,0.177337,0,LOW,False
412,48,small_business_owner,40,114140.90109334036,85543.57159299214,0.0,96,0.5577911148036092,0.6495797545384282,1,63,8147.006818380204,0.44083344723546775,0.43758895291560607,96,1,1,device_412,1041969.2942995287,6,0.043581,0,LOW,False
413,47,informal_worker,2,27372.89668854631,19000.423853322463,0.0,3,0.2799351795627597,0.5,1,40,2850.0635779983695,0.7119262999890186,0.1392342242404115,31,4,7,device_13,123364.98911116671,24,0.951195,1,HIGH,True
414,55,salaried,78,109868.03210594313,86699.41542735536,0.0,49,0.8136332577561174,0.7127350099119143,0,36,14449.902571225894,0.3659762068091196,0.8493320072859579,59,6,9,device_14,878799.0605602794,18,0.088704,0,LOW,True
415,30,freelancer,11,80574.91144387503,39159.28907805085,0.0,47,0.5776927353946333,0.8431592285044219,0,30,7831.85781561017,0.40902761931130077,0.6458229745395342,47,0,3,device_415,192510.0061025177,12,0.160463,0,LOW,False
416,47,small_shop_owner,41,76048.64079155901,30945.500717391405,0.0,66,0.49609464443552154,0.7647077460852993,0,32,5802.2813845108885,0.4919561645204789,0.12034402033669217,66,0,0,device_416,645059.2751237337,12,0.080944,0,LOW,False
417,24,online_seller,40,96388.48731464,39689.29376960493,0.0,17,0.579622471495746,0.41949992264323993,1,76,3133.365297600389,0.3710193033714473,0.998025198230777,17,0,1,device_417,337060.1537767661,6,0.374197,0,MEDIUM,False
418,48,driver,13,45442.775228589424,35598.50326349803,0.0,30,0.4605040697609668,0.46920150633027663,2,81,2636.926167666521,0.6701244688909636,0.7181506610374454,30,0,2,device_418,277623.3319999308,12,0.409268,0,MEDIUM,False
